"","scen","range","pct","area.pct","Pothole"
"1337","Drain0CT","six",0.8,0.6,"Cardinal"
"1338","Drain0NT","six",0.76,0.6,"Cardinal"
"1339","Drain1NT","six",0.6,0.6,"Cardinal"
"1340","Drain1Retired","six",0.68,0.6,"Cardinal"
"1341","Drain1RetiredAll","six",0.52,0.6,"Cardinal"
"1342","Drain1RetiredCT","six",0.72,0.6,"Cardinal"
"1343","Drain1RetiredNT","six",0.6,0.6,"Cardinal"
"1344","Drain2NT","six",0.6,0.6,"Cardinal"
"1345","Drain2Retired","six",0.64,0.6,"Cardinal"
"1346","Drain2RetiredAll","six",0.52,0.6,"Cardinal"
"1347","Drain2RetiredCT","six",0.64,0.6,"Cardinal"
"1348","Drain2RetiredNT","six",0.56,0.6,"Cardinal"
"1349","Drain3NT","six",0.56,0.6,"Cardinal"
"1350","Drain3Retired","six",0.56,0.6,"Cardinal"
"1351","Drain3RetiredAll","six",0.36,0.6,"Cardinal"
"1352","Drain3RetiredCT","six",0.6,0.6,"Cardinal"
"1353","Drain3RetiredNT","six",0.48,0.6,"Cardinal"
"1354","NoTillRetired","six",0.76,0.6,"Cardinal"
"1355","PlantDate01","six",0.72,0.6,"Cardinal"
"1356","PlantDate02","six",0.68,0.6,"Cardinal"
"1357","PlantDate03","six",0.68,0.6,"Cardinal"
"1358","PlantDate04","six",0.68,0.6,"Cardinal"
"1359","RetiredAll","six",0.76,0.6,"Cardinal"
"1360","RetiredPothole","six",0.84,0.6,"Cardinal"
"1361","Base","seven",0.56,0.7,"Cardinal"
"1362","ConTillDrain01","seven",0.6,0.7,"Cardinal"
"1363","ConTillDrain02","seven",0.56,0.7,"Cardinal"
"1364","ConTillDrain03","seven",0.36,0.7,"Cardinal"
"1365","ConTillRetired","seven",0.64,0.7,"Cardinal"
"1366","CoverCrop","seven",0.44,0.7,"Cardinal"
"1367","Drain0","seven",0.64,0.7,"Cardinal"
"1368","Drain01","seven",0.64,0.7,"Cardinal"
"1369","Drain02","seven",0.56,0.7,"Cardinal"
"1370","Drain03","seven",0.48,0.7,"Cardinal"
"1371","Drain0CT","seven",0.68,0.7,"Cardinal"
"1372","Drain0NT","seven",0.6,0.7,"Cardinal"
"1373","Drain1NT","seven",0.56,0.7,"Cardinal"
"1374","Drain1Retired","seven",0.6,0.7,"Cardinal"
"1375","Drain1RetiredAll","seven",0.36,0.7,"Cardinal"
"1376","Drain1RetiredCT","seven",0.56,0.7,"Cardinal"
"1377","Drain1RetiredNT","seven",0.48,0.7,"Cardinal"
"1378","Drain2NT","seven",0.48,0.7,"Cardinal"
"1379","Drain2Retired","seven",0.48,0.7,"Cardinal"
"1380","Drain2RetiredAll","seven",0.24,0.7,"Cardinal"
"1381","Drain2RetiredCT","seven",0.48,0.7,"Cardinal"
"1382","Drain2RetiredNT","seven",0.4,0.7,"Cardinal"
"1383","Drain3NT","seven",0.4,0.7,"Cardinal"
"1384","Drain3Retired","seven",0.48,0.7,"Cardinal"
"1385","Drain3RetiredAll","seven",0.24,0.7,"Cardinal"
"1386","Drain3RetiredCT","seven",0.32,0.7,"Cardinal"
"1387","Drain3RetiredNT","seven",0.32,0.7,"Cardinal"
"1388","NoTillRetired","seven",0.6,0.7,"Cardinal"
"1389","PlantDate01","seven",0.56,0.7,"Cardinal"
"1390","PlantDate02","seven",0.6,0.7,"Cardinal"
"1391","PlantDate03","seven",0.56,0.7,"Cardinal"
"1392","PlantDate04","seven",0.56,0.7,"Cardinal"
"1393","RetiredAll","seven",0.48,0.7,"Cardinal"
"1394","RetiredPothole","seven",0.64,0.7,"Cardinal"
"1395","Base","eight",0.4,0.8,"Cardinal"
"1396","ConTillDrain01","eight",0.36,0.8,"Cardinal"
"1397","ConTillDrain02","eight",0.28,0.8,"Cardinal"
"1398","ConTillDrain03","eight",0.28,0.8,"Cardinal"
"1399","ConTillRetired","eight",0.4,0.8,"Cardinal"
"1400","CoverCrop","eight",0.32,0.8,"Cardinal"
"1401","Drain0","eight",0.52,0.8,"Cardinal"
"1402","Drain01","eight",0.44,0.8,"Cardinal"
"1403","Drain02","eight",0.4,0.8,"Cardinal"
"1404","Drain03","eight",0.24,0.8,"Cardinal"
"1405","Drain0CT","eight",0.44,0.8,"Cardinal"
"1406","Drain0NT","eight",0.44,0.8,"Cardinal"
"1407","Drain1NT","eight",0.32,0.8,"Cardinal"
"1408","Drain1Retired","eight",0.4,0.8,"Cardinal"
"1409","Drain1RetiredAll","eight",0.24,0.8,"Cardinal"
"1410","Drain1RetiredCT","eight",0.32,0.8,"Cardinal"
"1411","Drain1RetiredNT","eight",0.28,0.8,"Cardinal"
"1412","Drain2NT","eight",0.28,0.8,"Cardinal"
"1413","Drain2Retired","eight",0.32,0.8,"Cardinal"
"1414","Drain2RetiredAll","eight",0.24,0.8,"Cardinal"
"1415","Drain2RetiredCT","eight",0.28,0.8,"Cardinal"
"1416","Drain2RetiredNT","eight",0.28,0.8,"Cardinal"
"1417","Drain3NT","eight",0.28,0.8,"Cardinal"
"1418","Drain3Retired","eight",0.24,0.8,"Cardinal"
"1419","Drain3RetiredAll","eight",0.24,0.8,"Cardinal"
"1420","Drain3RetiredCT","eight",0.24,0.8,"Cardinal"
"1421","Drain3RetiredNT","eight",0.24,0.8,"Cardinal"
"1422","NoTillRetired","eight",0.44,0.8,"Cardinal"
"1423","PlantDate01","eight",0.4,0.8,"Cardinal"
"1424","PlantDate02","eight",0.36,0.8,"Cardinal"
"1425","PlantDate03","eight",0.36,0.8,"Cardinal"
"1426","PlantDate04","eight",0.36,0.8,"Cardinal"
"1427","RetiredAll","eight",0.32,0.8,"Cardinal"
"1428","RetiredPothole","eight",0.52,0.8,"Cardinal"
"1429","Base","nine",0.16,0.9,"Cardinal"
"1430","ConTillDrain01","nine",0.2,0.9,"Cardinal"
"1431","ConTillDrain02","nine",0.16,0.9,"Cardinal"
"1432","ConTillDrain03","nine",0.16,0.9,"Cardinal"
"1433","ConTillRetired","nine",0.28,0.9,"Cardinal"
"1434","CoverCrop","nine",0.16,0.9,"Cardinal"
"1435","Drain0","nine",0.36,0.9,"Cardinal"
"1436","Drain01","nine",0.16,0.9,"Cardinal"
"1437","Drain02","nine",0.16,0.9,"Cardinal"
"1438","Drain03","nine",0.16,0.9,"Cardinal"
"1439","Drain0CT","nine",0.36,0.9,"Cardinal"
"1440","Drain0NT","nine",0.36,0.9,"Cardinal"
"1441","Drain1NT","nine",0.24,0.9,"Cardinal"
"1442","Drain1Retired","nine",0.16,0.9,"Cardinal"
"1443","Drain1RetiredAll","nine",0.2,0.9,"Cardinal"
"1444","Drain1RetiredCT","nine",0.16,0.9,"Cardinal"
"1445","Drain1RetiredNT","nine",0.2,0.9,"Cardinal"
"1446","Drain2NT","nine",0.2,0.9,"Cardinal"
"1447","Drain2Retired","nine",0.16,0.9,"Cardinal"
"1448","Drain2RetiredAll","nine",0.16,0.9,"Cardinal"
"1449","Drain2RetiredCT","nine",0.16,0.9,"Cardinal"
"1450","Drain2RetiredNT","nine",0.16,0.9,"Cardinal"
"1451","Drain3NT","nine",0.16,0.9,"Cardinal"
"1452","Drain3Retired","nine",0.16,0.9,"Cardinal"
"1453","Drain3RetiredAll","nine",0.16,0.9,"Cardinal"
"1454","Drain3RetiredCT","nine",0.16,0.9,"Cardinal"
"1455","Drain3RetiredNT","nine",0.16,0.9,"Cardinal"
"1456","NoTillRetired","nine",0.28,0.9,"Cardinal"
"1457","PlantDate01","nine",0.16,0.9,"Cardinal"
"1458","PlantDate02","nine",0.16,0.9,"Cardinal"
"1459","PlantDate03","nine",0.16,0.9,"Cardinal"
"1460","PlantDate04","nine",0.16,0.9,"Cardinal"
"1461","RetiredAll","nine",0.24,0.9,"Cardinal"
"1462","RetiredPothole","nine",0.32,0.9,"Cardinal"
"1463","Base","ten",0.12,1,"Cardinal"
"1464","ConTillDrain01","ten",0.12,1,"Cardinal"
"1465","ConTillDrain02","ten",0.12,1,"Cardinal"
"1466","ConTillDrain03","ten",0.12,1,"Cardinal"
"1467","ConTillRetired","ten",0.16,1,"Cardinal"
"1468","CoverCrop","ten",0.12,1,"Cardinal"
"1469","Drain0","ten",0.24,1,"Cardinal"
"1470","Drain01","ten",0.12,1,"Cardinal"
"1471","Drain02","ten",0.12,1,"Cardinal"
"1472","Drain03","ten",0.12,1,"Cardinal"
"1473","Drain0CT","ten",0.2,1,"Cardinal"
"1474","Drain0NT","ten",0.16,1,"Cardinal"
"1475","Drain1NT","ten",0.08,1,"Cardinal"
"1476","Drain1Retired","ten",0.12,1,"Cardinal"
"1477","Drain1RetiredAll","ten",0.04,1,"Cardinal"
"1478","Drain1RetiredCT","ten",0.12,1,"Cardinal"
"1479","Drain1RetiredNT","ten",0.08,1,"Cardinal"
"1480","Drain2NT","ten",0.08,1,"Cardinal"
"1481","Drain2Retired","ten",0.12,1,"Cardinal"
"1482","Drain2RetiredAll","ten",0.04,1,"Cardinal"
"1483","Drain2RetiredCT","ten",0.12,1,"Cardinal"
"1484","Drain2RetiredNT","ten",0.08,1,"Cardinal"
"1485","Drain3NT","ten",0.08,1,"Cardinal"
"1486","Drain3Retired","ten",0.08,1,"Cardinal"
"1487","Drain3RetiredAll","ten",0.04,1,"Cardinal"
"1488","Drain3RetiredCT","ten",0.08,1,"Cardinal"
"1489","Drain3RetiredNT","ten",0.04,1,"Cardinal"
"1490","NoTillRetired","ten",0.16,1,"Cardinal"
"1491","PlantDate01","ten",0.12,1,"Cardinal"
"1492","PlantDate02","ten",0.12,1,"Cardinal"
"1493","PlantDate03","ten",0.12,1,"Cardinal"
"1494","PlantDate04","ten",0.12,1,"Cardinal"
"1495","RetiredAll","ten",0.2,1,"Cardinal"
"1496","RetiredPothole","ten",0.2,1,"Cardinal"
"1497","Base","zero",1,0,"Hen"
"1498","ConTillDrain01","zero",1,0,"Hen"
"1499","ConTillDrain02","zero",1,0,"Hen"
"1500","ConTillDrain03","zero",1,0,"Hen"
"1501","ConTillRetired","zero",1,0,"Hen"
"1502","CoverCrop","zero",1,0,"Hen"
"1503","Drain0","zero",1,0,"Hen"
"1504","Drain01","zero",1,0,"Hen"
"1505","Drain02","zero",1,0,"Hen"
"1506","Drain03","zero",1,0,"Hen"
"1507","Drain0CT","zero",1,0,"Hen"
"1508","Drain0NT","zero",1,0,"Hen"
"1509","Drain1NT","zero",1,0,"Hen"
"1510","Drain1Retired","zero",1,0,"Hen"
"1511","Drain1RetiredAll","zero",1,0,"Hen"
"1512","Drain1RetiredCT","zero",1,0,"Hen"
"1513","Drain1RetiredNT","zero",1,0,"Hen"
"1514","Drain2NT","zero",1,0,"Hen"
"1515","Drain2Retired","zero",1,0,"Hen"
"1516","Drain2RetiredAll","zero",1,0,"Hen"
"1517","Drain2RetiredCT","zero",1,0,"Hen"
"1518","Drain2RetiredNT","zero",1,0,"Hen"
"1519","Drain3NT","zero",1,0,"Hen"
"1520","Drain3Retired","zero",1,0,"Hen"
"1521","Drain3RetiredAll","zero",1,0,"Hen"
"1522","Drain3RetiredCT","zero",1,0,"Hen"
"1523","Drain3RetiredNT","zero",1,0,"Hen"
"1524","NoTillRetired","zero",1,0,"Hen"
"1525","PlantDate01","zero",1,0,"Hen"
"1526","PlantDate02","zero",1,0,"Hen"
"1527","PlantDate03","zero",1,0,"Hen"
"1528","PlantDate04","zero",1,0,"Hen"
"1529","RetiredAll","zero",1,0,"Hen"
"1530","RetiredPothole","zero",1,0,"Hen"
"1531","Base","one",1,0.1,"Hen"
"1532","ConTillDrain01","one",1,0.1,"Hen"
"1533","ConTillDrain02","one",1,0.1,"Hen"
"1534","ConTillDrain03","one",1,0.1,"Hen"
"1535","ConTillRetired","one",1,0.1,"Hen"
"1536","CoverCrop","one",0.96,0.1,"Hen"
"1537","Drain0","one",1,0.1,"Hen"
"1538","Drain01","one",1,0.1,"Hen"
"1539","Drain02","one",1,0.1,"Hen"
"1540","Drain03","one",1,0.1,"Hen"
"1541","Drain0CT","one",1,0.1,"Hen"
"1542","Drain0NT","one",1,0.1,"Hen"
"1543","Drain1NT","one",1,0.1,"Hen"
"1544","Drain1Retired","one",1,0.1,"Hen"
"1545","Drain1RetiredAll","one",0.88,0.1,"Hen"
"1546","Drain1RetiredCT","one",1,0.1,"Hen"
"1547","Drain1RetiredNT","one",1,0.1,"Hen"
"1548","Drain2NT","one",1,0.1,"Hen"
"1549","Drain2Retired","one",1,0.1,"Hen"
"1550","Drain2RetiredAll","one",0.84,0.1,"Hen"
"1551","Drain2RetiredCT","one",1,0.1,"Hen"
"1552","Drain2RetiredNT","one",1,0.1,"Hen"
"1553","Drain3NT","one",0.96,0.1,"Hen"
"1554","Drain3Retired","one",1,0.1,"Hen"
"1555","Drain3RetiredAll","one",0.68,0.1,"Hen"
"1556","Drain3RetiredCT","one",1,0.1,"Hen"
"1557","Drain3RetiredNT","one",0.96,0.1,"Hen"
"1558","NoTillRetired","one",1,0.1,"Hen"
"1559","PlantDate01","one",1,0.1,"Hen"
"1560","PlantDate02","one",1,0.1,"Hen"
"1561","PlantDate03","one",1,0.1,"Hen"
"1562","PlantDate04","one",1,0.1,"Hen"
"1563","RetiredAll","one",0.92,0.1,"Hen"
"1564","RetiredPothole","one",1,0.1,"Hen"
"1565","Base","two",1,0.2,"Hen"
"1566","ConTillDrain01","two",1,0.2,"Hen"
"1567","ConTillDrain02","two",1,0.2,"Hen"
"1568","ConTillDrain03","two",0.96,0.2,"Hen"
"1569","ConTillRetired","two",1,0.2,"Hen"
"1570","CoverCrop","two",0.96,0.2,"Hen"
"1571","Drain0","two",1,0.2,"Hen"
"1572","Drain01","two",1,0.2,"Hen"
"1573","Drain02","two",1,0.2,"Hen"
"1574","Drain03","two",1,0.2,"Hen"
"1575","Drain0CT","two",1,0.2,"Hen"
"1576","Drain0NT","two",1,0.2,"Hen"
"1577","Drain1NT","two",1,0.2,"Hen"
"1578","Drain1Retired","two",1,0.2,"Hen"
"1579","Drain1RetiredAll","two",0.88,0.2,"Hen"
"1580","Drain1RetiredCT","two",1,0.2,"Hen"
"1581","Drain1RetiredNT","two",1,0.2,"Hen"
"1582","Drain2NT","two",1,0.2,"Hen"
"1583","Drain2Retired","two",1,0.2,"Hen"
"1584","Drain2RetiredAll","two",0.84,0.2,"Hen"
"1585","Drain2RetiredCT","two",1,0.2,"Hen"
"1586","Drain2RetiredNT","two",1,0.2,"Hen"
"1587","Drain3NT","two",0.96,0.2,"Hen"
"1588","Drain3Retired","two",1,0.2,"Hen"
"1589","Drain3RetiredAll","two",0.68,0.2,"Hen"
"1590","Drain3RetiredCT","two",0.96,0.2,"Hen"
"1591","Drain3RetiredNT","two",0.96,0.2,"Hen"
"1592","NoTillRetired","two",1,0.2,"Hen"
"1593","PlantDate01","two",1,0.2,"Hen"
"1594","PlantDate02","two",1,0.2,"Hen"
"1595","PlantDate03","two",1,0.2,"Hen"
"1596","PlantDate04","two",1,0.2,"Hen"
"1597","RetiredAll","two",0.92,0.2,"Hen"
"1598","RetiredPothole","two",1,0.2,"Hen"
"1599","Base","three",1,0.3,"Hen"
"1600","ConTillDrain01","three",1,0.3,"Hen"
"1601","ConTillDrain02","three",1,0.3,"Hen"
"1602","ConTillDrain03","three",0.92,0.3,"Hen"
"1603","ConTillRetired","three",1,0.3,"Hen"
"1604","CoverCrop","three",0.96,0.3,"Hen"
"1605","Drain0","three",1,0.3,"Hen"
"1606","Drain01","three",1,0.3,"Hen"
"1607","Drain02","three",1,0.3,"Hen"
"1608","Drain03","three",0.92,0.3,"Hen"
"1609","Drain0CT","three",1,0.3,"Hen"
"1610","Drain0NT","three",1,0.3,"Hen"
"1611","Drain1NT","three",1,0.3,"Hen"
"1612","Drain1Retired","three",1,0.3,"Hen"
"1613","Drain1RetiredAll","three",0.84,0.3,"Hen"
"1614","Drain1RetiredCT","three",1,0.3,"Hen"
"1615","Drain1RetiredNT","three",1,0.3,"Hen"
"1616","Drain2NT","three",0.96,0.3,"Hen"
"1617","Drain2Retired","three",1,0.3,"Hen"
"1618","Drain2RetiredAll","three",0.68,0.3,"Hen"
"1619","Drain2RetiredCT","three",1,0.3,"Hen"
"1620","Drain2RetiredNT","three",0.96,0.3,"Hen"
"1621","Drain3NT","three",0.92,0.3,"Hen"
"1622","Drain3Retired","three",0.92,0.3,"Hen"
"1623","Drain3RetiredAll","three",0.56,0.3,"Hen"
"1624","Drain3RetiredCT","three",0.92,0.3,"Hen"
"1625","Drain3RetiredNT","three",0.92,0.3,"Hen"
"1626","NoTillRetired","three",1,0.3,"Hen"
"1627","PlantDate01","three",1,0.3,"Hen"
"1628","PlantDate02","three",1,0.3,"Hen"
"1629","PlantDate03","three",1,0.3,"Hen"
"1630","PlantDate04","three",1,0.3,"Hen"
"1631","RetiredAll","three",0.88,0.3,"Hen"
"1632","RetiredPothole","three",1,0.3,"Hen"
"1633","Base","four",1,0.4,"Hen"
"1634","ConTillDrain01","four",1,0.4,"Hen"
"1635","ConTillDrain02","four",0.96,0.4,"Hen"
"1636","ConTillDrain03","four",0.88,0.4,"Hen"
"1637","ConTillRetired","four",1,0.4,"Hen"
"1638","CoverCrop","four",0.92,0.4,"Hen"
"1639","Drain0","four",1,0.4,"Hen"
"1640","Drain01","four",1,0.4,"Hen"
"1641","Drain02","four",1,0.4,"Hen"
"1642","Drain03","four",0.88,0.4,"Hen"
"1643","Drain0CT","four",1,0.4,"Hen"
"1644","Drain0NT","four",1,0.4,"Hen"
"1645","Drain1NT","four",1,0.4,"Hen"
"1646","Drain1Retired","four",1,0.4,"Hen"
"1647","Drain1RetiredAll","four",0.76,0.4,"Hen"
"1648","Drain1RetiredCT","four",1,0.4,"Hen"
"1649","Drain1RetiredNT","four",1,0.4,"Hen"
"1650","Drain2NT","four",0.96,0.4,"Hen"
"1651","Drain2Retired","four",1,0.4,"Hen"
"1652","Drain2RetiredAll","four",0.68,0.4,"Hen"
"1653","Drain2RetiredCT","four",0.96,0.4,"Hen"
"1654","Drain2RetiredNT","four",0.96,0.4,"Hen"
"1655","Drain3NT","four",0.84,0.4,"Hen"
"1656","Drain3Retired","four",0.88,0.4,"Hen"
"1657","Drain3RetiredAll","four",0.44,0.4,"Hen"
"1658","Drain3RetiredCT","four",0.88,0.4,"Hen"
"1659","Drain3RetiredNT","four",0.84,0.4,"Hen"
"1660","NoTillRetired","four",1,0.4,"Hen"
"1661","PlantDate01","four",1,0.4,"Hen"
"1662","PlantDate02","four",1,0.4,"Hen"
"1663","PlantDate03","four",1,0.4,"Hen"
"1664","PlantDate04","four",0.96,0.4,"Hen"
"1665","RetiredAll","four",0.88,0.4,"Hen"
"1666","RetiredPothole","four",1,0.4,"Hen"
"1667","Base","five",1,0.5,"Hen"
"1668","ConTillDrain01","five",0.96,0.5,"Hen"
"1669","ConTillDrain02","five",0.88,0.5,"Hen"
"1670","ConTillDrain03","five",0.84,0.5,"Hen"
"1671","ConTillRetired","five",1,0.5,"Hen"
"1672","CoverCrop","five",0.88,0.5,"Hen"
"1673","Drain0","five",1,0.5,"Hen"
"1674","Drain01","five",0.96,0.5,"Hen"
"1675","Drain02","five",0.88,0.5,"Hen"
"1676","Drain03","five",0.88,0.5,"Hen"
"1677","Drain0CT","five",1,0.5,"Hen"
"1678","Drain0NT","five",1,0.5,"Hen"
"1679","Drain1NT","five",0.96,0.5,"Hen"
"1680","Drain1Retired","five",0.96,0.5,"Hen"
"1681","Drain1RetiredAll","five",0.6,0.5,"Hen"
"1682","Drain1RetiredCT","five",0.96,0.5,"Hen"
"1683","Drain1RetiredNT","five",0.96,0.5,"Hen"
"1684","Drain2NT","five",0.88,0.5,"Hen"
"1685","Drain2Retired","five",0.88,0.5,"Hen"
"1686","Drain2RetiredAll","five",0.44,0.5,"Hen"
"1687","Drain2RetiredCT","five",0.88,0.5,"Hen"
"1688","Drain2RetiredNT","five",0.88,0.5,"Hen"
"1689","Drain3NT","five",0.84,0.5,"Hen"
"1690","Drain3Retired","five",0.88,0.5,"Hen"
"1691","Drain3RetiredAll","five",0.36,0.5,"Hen"
"1692","Drain3RetiredCT","five",0.84,0.5,"Hen"
"1693","Drain3RetiredNT","five",0.84,0.5,"Hen"
"1694","NoTillRetired","five",1,0.5,"Hen"
"1695","PlantDate01","five",1,0.5,"Hen"
"1696","PlantDate02","five",0.96,0.5,"Hen"
"1697","PlantDate03","five",0.96,0.5,"Hen"
"1698","PlantDate04","five",0.92,0.5,"Hen"
"1699","RetiredAll","five",0.8,0.5,"Hen"
"1700","RetiredPothole","five",1,0.5,"Hen"
"1701","Base","six",0.88,0.6,"Hen"
"1702","ConTillDrain01","six",0.88,0.6,"Hen"
"1703","ConTillDrain02","six",0.84,0.6,"Hen"
"1704","ConTillDrain03","six",0.8,0.6,"Hen"
"1705","ConTillRetired","six",0.96,0.6,"Hen"
"1706","CoverCrop","six",0.68,0.6,"Hen"
"1707","Drain0","six",0.96,0.6,"Hen"
"1708","Drain01","six",0.88,0.6,"Hen"
"1709","Drain02","six",0.84,0.6,"Hen"
"1710","Drain03","six",0.8,0.6,"Hen"
"1711","Drain0CT","six",0.96,0.6,"Hen"
"1712","Drain0NT","six",0.96,0.6,"Hen"
"1713","Drain1NT","six",0.84,0.6,"Hen"
"1714","Drain1Retired","six",0.88,0.6,"Hen"
"1715","Drain1RetiredAll","six",0.4,0.6,"Hen"
"1716","Drain1RetiredCT","six",0.88,0.6,"Hen"
"1717","Drain1RetiredNT","six",0.84,0.6,"Hen"
"1718","Drain2NT","six",0.84,0.6,"Hen"
"1719","Drain2Retired","six",0.84,0.6,"Hen"
"1720","Drain2RetiredAll","six",0.32,0.6,"Hen"
"1721","Drain2RetiredCT","six",0.84,0.6,"Hen"
"1722","Drain2RetiredNT","six",0.84,0.6,"Hen"
"1723","Drain3NT","six",0.72,0.6,"Hen"
"1724","Drain3Retired","six",0.8,0.6,"Hen"
"1725","Drain3RetiredAll","six",0.32,0.6,"Hen"
"1726","Drain3RetiredCT","six",0.8,0.6,"Hen"
"1727","Drain3RetiredNT","six",0.72,0.6,"Hen"
"1728","NoTillRetired","six",0.96,0.6,"Hen"
"1729","PlantDate01","six",0.88,0.6,"Hen"
"1730","PlantDate02","six",0.88,0.6,"Hen"
"1731","PlantDate03","six",0.88,0.6,"Hen"
"1732","PlantDate04","six",0.84,0.6,"Hen"
"1733","RetiredAll","six",0.56,0.6,"Hen"
"1734","RetiredPothole","six",0.96,0.6,"Hen"
"1735","Base","seven",0.84,0.7,"Hen"
"1736","ConTillDrain01","seven",0.8,0.7,"Hen"
"1737","ConTillDrain02","seven",0.72,0.7,"Hen"
"1738","ConTillDrain03","seven",0.68,0.7,"Hen"
"1739","ConTillRetired","seven",0.88,0.7,"Hen"
"1740","CoverCrop","seven",0.6,0.7,"Hen"
"1741","Drain0","seven",0.88,0.7,"Hen"
"1742","Drain01","seven",0.8,0.7,"Hen"
"1743","Drain02","seven",0.72,0.7,"Hen"
"1744","Drain03","seven",0.68,0.7,"Hen"
"1745","Drain0CT","seven",0.88,0.7,"Hen"
"1746","Drain0NT","seven",0.88,0.7,"Hen"
"1747","Drain1NT","seven",0.76,0.7,"Hen"
"1748","Drain1Retired","seven",0.8,0.7,"Hen"
"1749","Drain1RetiredAll","seven",0.32,0.7,"Hen"
"1750","Drain1RetiredCT","seven",0.8,0.7,"Hen"
"1751","Drain1RetiredNT","seven",0.76,0.7,"Hen"
"1752","Drain2NT","seven",0.72,0.7,"Hen"
"1753","Drain2Retired","seven",0.72,0.7,"Hen"
"1754","Drain2RetiredAll","seven",0.32,0.7,"Hen"
"1755","Drain2RetiredCT","seven",0.72,0.7,"Hen"
"1756","Drain2RetiredNT","seven",0.72,0.7,"Hen"
"1757","Drain3NT","seven",0.56,0.7,"Hen"
"1758","Drain3Retired","seven",0.68,0.7,"Hen"
"1759","Drain3RetiredAll","seven",0.24,0.7,"Hen"
"1760","Drain3RetiredCT","seven",0.68,0.7,"Hen"
"1761","Drain3RetiredNT","seven",0.56,0.7,"Hen"
"1762","NoTillRetired","seven",0.88,0.7,"Hen"
"1763","PlantDate01","seven",0.84,0.7,"Hen"
"1764","PlantDate02","seven",0.72,0.7,"Hen"
"1765","PlantDate03","seven",0.76,0.7,"Hen"
"1766","PlantDate04","seven",0.76,0.7,"Hen"
"1767","RetiredAll","seven",0.4,0.7,"Hen"
"1768","RetiredPothole","seven",0.88,0.7,"Hen"
"1769","Base","eight",0.68,0.8,"Hen"
"1770","ConTillDrain01","eight",0.64,0.8,"Hen"
"1771","ConTillDrain02","eight",0.52,0.8,"Hen"
"1772","ConTillDrain03","eight",0.48,0.8,"Hen"
"1773","ConTillRetired","eight",0.72,0.8,"Hen"
"1774","CoverCrop","eight",0.4,0.8,"Hen"
"1775","Drain0","eight",0.72,0.8,"Hen"
"1776","Drain01","eight",0.6,0.8,"Hen"
"1777","Drain02","eight",0.56,0.8,"Hen"
"1778","Drain03","eight",0.48,0.8,"Hen"
"1779","Drain0CT","eight",0.72,0.8,"Hen"
"1780","Drain0NT","eight",0.64,0.8,"Hen"
"1781","Drain1NT","eight",0.56,0.8,"Hen"
"1782","Drain1Retired","eight",0.6,0.8,"Hen"
"1783","Drain1RetiredAll","eight",0.24,0.8,"Hen"
"1784","Drain1RetiredCT","eight",0.64,0.8,"Hen"
"1785","Drain1RetiredNT","eight",0.56,0.8,"Hen"
"1786","Drain2NT","eight",0.4,0.8,"Hen"
"1787","Drain2Retired","eight",0.56,0.8,"Hen"
"1788","Drain2RetiredAll","eight",0.2,0.8,"Hen"
"1789","Drain2RetiredCT","eight",0.52,0.8,"Hen"
